ID,Aggressive,words,sents,numbers,unknowns,punctuation
C100.31,OAG,5,1,0,0,0
C1039.231.3,CAG,81,1,0,72,2
C579.536,CAG,3,1,0,0,1
C10.28.4,OAG,80,1,1,21,0
C1040.95,CAG,0,1,0,18,0
C95.47,NAG,5,1,0,0,1
C130.19,CAG,5,1,0,0,0
1245621367346622464,OAG,13,3,0,0,2
C577.158.1,NAG,9,1,0,4,0
1278686927,NAG,26,1,0,0,1
C115.86,NAG,7,1,0,0,0
1252504420782239745,NAG,30,2,0,0,2
C108.78,CAG,12,2,0,4,0
1245735902116073473,OAG,15,1,0,16,0
C101.615,NAG,14,1,0,0,0
C95.30,CAG,36,1,0,0,0
C1039.229.3,OAG,24,3,0,0,3
C44.218.3,OAG,20,1,0,0,0
C24.701,OAG,187,13,2,0,16
C1039.61,OAG,12,1,0,0,1
C24.314,OAG,37,4,0,0,4
1250374891355770880,OAG,10,2,0,0,1
1246068875466133506,CAG,30,3,0,28,8
C61.1583,OAG,2,1,0,0,0
C577.282,OAG,9,1,0,5,0
C59.467,OAG,4,1,0,4,0
C33.1.4,OAG,32,1,2,0,4
C575.46,CAG,68,1,0,69,0
C575.258,NAG,3,1,0,0,0
C575.748,OAG,9,1,0,8,0
C10.173,CAG,19,5,1,0,6
facebook_corpus_msr_1575763,NAG,1,1,0,0,0
1245421477802827776,CAG,10,3,0,1,2
1248528919763927040,OAG,7,1,0,0,0
C101.501,NAG,5,1,0,0,0
C95.133.1,OAG,17,1,1,0,0
C67.106,CAG,6,1,0,0,1
C95.188,CAG,23,1,0,1,1
C48.7.2,OAG,36,1,0,25,0
1250507965838135296,OAG,43,2,0,38,5
C55.96,OAG,7,1,0,0,0
1246303414801190918,NAG,29,1,0,31,2
C579.48,OAG,39,3,0,0,7
C101.905,CAG,18,1,0,0,0
C12.76,NAG,4,3,0,0,2
C61.1532.2,OAG,16,1,0,5,1
C115.173,OAG,14,2,1,8,0
C577.49,NAG,45,2,0,44,1
C61.780,OAG,4,1,0,4,0
C575.229.1,OAG,10,1,0,0,0
C10.99,NAG,2,1,0,0,0
C575.656,NAG,12,1,0,0,0
C61.1900,OAG,2,1,0,0,0
C101.282,CAG,7,1,0,0,0
1247446020457291777,OAG,7,2,0,0,1
C577.250,NAG,5,2,0,0,2
C61.275,OAG,2,1,0,1,0
C44.243,CAG,15,1,0,12,4
C9.25,CAG,14,1,0,12,0
C101.417,CAG,78,1,0,0,0
C575.741,NAG,15,1,0,0,0
1278697239,NAG,18,1,0,2,0
C1040.184,NAG,68,1,0,49,4
1246050065946296321,OAG,25,1,0,24,1
C95.256,NAG,5,3,0,0,2
C1040.289,OAG,5,1,0,0,0
C1037.39,OAG,2,1,0,0,0
C579.146,OAG,4,1,0,0,0
1248093808635469825,CAG,10,2,0,0,2
C95.281,OAG,6,1,0,0,0
1248986198275575813,OAG,36,3,0,0,5
1245244037780520961,OAG,51,1,0,44,2
C108.81,CAG,52,1,0,0,2
C579.566,CAG,10,1,0,6,0
C95.124,CAG,24,1,0,0,0
C101.931.5,NAG,1,1,0,0,0
C46.236.4,OAG,80,1,0,70,0
1278706834,CAG,26,2,0,1,2
facebook_corpus_msr_233729,CAG,18,1,0,0,1
C575.470,NAG,2,1,0,0,0
C38.499,NAG,4,1,0,0,0
C1035.192.4,OAG,8,1,0,5,0
C1029.4.3,NAG,12,1,0,0,3
facebook_corpus_msr_1805166,NAG,17,2,0,0,3
C579.60,OAG,2,1,0,0,0
1249656502186438657,OAG,11,1,0,0,2
C44.176,NAG,10,6,0,0,6
facebook_corpus_msr_1805589,CAG,5,1,0,0,0
1246100675454361606,OAG,68,3,0,64,6
C9.308,OAG,68,1,0,63,6
C95.96,CAG,5,1,0,0,0
1245261959714365440,OAG,27,3,0,0,3
C1035.179,OAG,12,3,0,1,4
C10.37,OAG,14,1,0,0,0
C1040.63,OAG,4,1,0,0,0
C1030.29,NAG,24,1,0,0,1
C1048.5.1,OAG,59,1,0,47,1
1250640799274094592,NAG,18,5,4,0,5
facebook_corpus_msr_671777,CAG,7,1,0,4,0
C59.249,CAG,7,1,0,1,0
C1035.159.4,OAG,9,1,0,0,0
C10.82,NAG,12,1,0,0,0
C579.76,CAG,20,1,0,0,1
C1035.43,NAG,2,1,0,0,0
C108.55,NAG,7,4,0,0,3
C1038.185.1,OAG,18,1,0,0,1
C1040.198,OAG,68,1,0,50,0
C575.633,OAG,36,1,0,0,0
1251887684546711552,OAG,26,1,1,0,0
C46.236,OAG,5,1,0,0,0
C579.757.5,OAG,51,1,0,0,0
C101.640,CAG,11,2,1,5,2
C575.251,OAG,3,1,0,0,0
C577.102,OAG,66,1,0,3,10
facebook_corpus_msr_1876666,NAG,9,1,0,0,0
C577.248,OAG,52,1,0,2,0
1278687034,NAG,19,4,2,0,6
C575.329,OAG,6,1,0,0,0
1245186403262070784,OAG,16,3,0,0,2
1245732683805642753,OAG,68,5,0,59,6
C12.62,CAG,2,1,0,0,0
C7.2566.1,OAG,27,1,2,12,2
C95.351,NAG,16,1,0,0,0
C575.287,OAG,32,1,0,0,0
C575.765.5,OAG,65,2,2,0,8
C62.129,OAG,7,1,0,5,2
C1039.85,OAG,26,3,1,1,4
C95.434.5,NAG,67,6,0,0,10
C4.415,OAG,10,1,0,1,0
C579.178,NAG,6,1,0,5,1
C101.143,NAG,13,3,0,0,3
C106.37,OAG,8,1,0,0,0
C7.2086,OAG,40,4,0,0,4
C579.322.1,OAG,22,1,0,0,2
C10.175.2,NAG,22,1,0,0,0
1245619540219715585,OAG,45,1,0,35,2
C95.401.3,NAG,2,1,1,0,0
C1038.127,NAG,60,2,0,45,3
C1038.156.1,NAG,1,1,0,0,0
C95.401.1,CAG,11,3,0,0,3
1246000881167765504,OAG,43,1,0,0,0
C575.130,NAG,0,1,0,10,0
1278705820,NAG,4,1,0,0,1
C577.187,CAG,25,1,0,23,0
C575.397,OAG,2,1,0,0,1
C10.42,CAG,7,1,0,0,0
C1038.28.1,NAG,0,1,0,0,1
1245620356196388870,OAG,4,1,0,0,2
C575.154,OAG,4,1,0,0,0
C1038.223.2,OAG,20,4,0,0,3
1246013333209112577,OAG,17,1,0,11,0
C43.101,OAG,2,1,0,0,0
C1035.105,CAG,7,3,0,0,3
C575.532,NAG,7,1,0,5,0
C4.2030.3,OAG,33,1,0,0,0
facebook_corpus_msr_1117195,NAG,28,1,0,25,1
C1035.152,NAG,30,1,0,0,0
C575.232,NAG,0,1,0,2,0
1246704529426354177,NAG,44,6,0,0,5
C101.718,NAG,8,1,0,0,0
C68.32,OAG,7,1,0,0,2
1245753133164146688,OAG,38,1,0,29,3
C8.4552,CAG,7,1,0,3,5
C1038.228,NAG,3,1,0,0,0
C95.55,CAG,2,1,0,0,0
C579.686,CAG,4,1,0,4,0
1246026202059386881,CAG,28,6,1,27,9
1254639053611257856,CAG,20,2,0,0,1
C579.548.1,CAG,70,1,0,62,0
C10.110.1,NAG,3,1,0,0,0
C61.130,OAG,7,1,0,12,0
C101.742,NAG,31,1,0,0,0
C579.204,OAG,6,1,0,0,0
C579.350,OAG,14,1,0,11,0
C575.188,NAG,1,1,0,1,0
facebook_corpus_msr_371207,NAG,1,1,0,0,0
C1039.214,OAG,16,2,0,0,1
1278697186,NAG,7,1,1,2,0
C575.45,OAG,2,1,0,31,0
C579.308,OAG,7,1,0,5,0
C1038.172.3,NAG,0,1,0,6,0
C95.297,CAG,11,1,0,0,0
C100.48.1,NAG,8,1,0,0,1
1246145377603997696,OAG,4,3,0,0,2
C101.184,NAG,12,1,0,0,0
C101.609,CAG,21,1,0,0,0
C54.1,NAG,35,1,0,0,5
C61.252,OAG,7,1,0,0,0
C130.115,NAG,4,1,0,0,0
1278687129,NAG,4,2,0,0,1
C579.83,OAG,42,1,0,37,0
facebook_corpus_msr_2111202,NAG,7,1,0,0,1
C101.303,NAG,26,1,0,3,0
facebook_corpus_msr_1945463,NAG,22,1,0,0,5
C12.44,CAG,48,3,2,1,3
1245229574381682689,OAG,34,5,0,0,6
C33.4,CAG,9,1,0,0,0
C579.769,OAG,18,1,0,0,1
C36.946,CAG,110,9,0,0,12
C47.73,NAG,69,7,1,0,12
C1038.230,NAG,3,1,0,0,0
C577.51.1,CAG,17,3,2,0,3
C1048.106.1,OAG,1,1,0,0,0
C12.102.4,CAG,12,1,0,0,0
1245769900292898816,OAG,43,1,0,36,2
C1035.149,NAG,19,1,0,6,1
C1048.247,CAG,6,1,0,4,0
C101.129,NAG,17,2,0,0,5
C36.278,OAG,22,3,0,25,2
C62.331,OAG,9,1,0,9,0
C45.475,NAG,9,2,0,0,2
C577.352,NAG,18,1,0,2,5
C101.752,NAG,13,2,0,0,2
C33.250,CAG,43,3,0,0,2
C101.309,CAG,3,1,0,0,0
C1040.309,CAG,6,1,0,7,0
C575.740.3,NAG,16,1,0,0,2
C579.537,OAG,14,1,0,0,0
1245656693075095554,NAG,20,3,0,0,2
C575.14,OAG,3,1,0,0,0
C108.130.3,CAG,6,1,0,0,0
C101.684,CAG,6,2,0,0,2
1245892301366452228,OAG,10,1,0,0,1
C95.82,CAG,8,1,0,0,0
C579.778,OAG,13,1,2,0,0
C10.175.1,NAG,58,2,0,0,3
1245420832970555393,OAG,32,4,0,0,3
C575.222,NAG,0,1,0,1,0
C577.101,OAG,3,1,0,2,4
C33.12,OAG,17,3,0,1,2
C579.354,CAG,10,1,0,10,0
C36.505,OAG,32,1,0,0,0
C95.133,CAG,11,2,0,0,2
facebook_corpus_msr_1589695,NAG,13,1,0,0,0
C575.44,OAG,10,5,0,0,5
C1034.56,NAG,9,1,0,6,0
C62.110,OAG,5,1,0,4,0
C1039.87,NAG,3,1,0,0,0
C101.479,CAG,14,1,0,5,0
C1040.6,OAG,62,1,0,56,0
C48.13,OAG,7,1,0,0,0
C8.2174,OAG,18,1,0,0,2
C1048.182.1,NAG,7,1,0,5,1
C101.682,NAG,5,1,0,0,0
C95.364,NAG,7,1,0,1,0
C1037.39.2,OAG,6,1,0,0,0
C579.215,CAG,23,1,0,0,0
C1038.268,NAG,3,1,0,0,0
C1040.69.4,NAG,19,1,0,17,0
C101.429,CAG,18,2,0,0,1
C575.235,NAG,2,1,0,0,0
C575.639,OAG,23,1,0,0,2
C1038.3.1,NAG,0,1,0,1,0
C108.43,OAG,37,2,0,0,2
1246768951570259968,NAG,5,3,0,0,3
C95.215,NAG,9,2,0,0,1
C575.309,OAG,3,1,0,0,0
C575.429,OAG,4,1,0,0,0
C101.266,CAG,10,1,0,0,0
facebook_corpus_msr_1805734,CAG,11,1,0,0,1
C1038.55,NAG,3,1,0,0,0
C1040.388.2,OAG,14,1,0,0,0
C8.9418,OAG,58,5,0,0,16
C61.1662,OAG,9,1,0,0,1
C105.21.1,NAG,1,1,0,0,0
1248165587324260352,OAG,22,1,0,14,0
C24.2001,CAG,253,14,4,0,33
C1034.35,OAG,6,1,0,4,0
C101.895.2,CAG,37,2,0,0,2
C579.232,OAG,41,1,0,31,0
1278686009,NAG,13,2,0,0,2
1278696473,NAG,19,3,0,0,2
C577.312,NAG,48,2,0,43,2
C65.192,OAG,11,1,0,8,0
1246296973524623361,OAG,42,1,0,28,0
C47.119.1,OAG,2,1,0,2,0
facebook_corpus_msr_654936,CAG,15,1,0,0,1
1278686230,CAG,19,1,0,0,1
C101.84,NAG,25,2,0,0,1
C1048.25,NAG,9,1,0,4,1
C61.2147,CAG,5,1,0,0,0
C575.271,NAG,17,1,0,0,0
C108.57,CAG,10,1,0,0,0
C95.333.1,NAG,17,1,0,0,0
1278696737,NAG,9,1,0,0,1
C1040.305,OAG,16,1,0,15,0
C108.37,CAG,5,1,0,0,0
C95.6,OAG,32,1,0,0,2
C12.79.1,CAG,12,4,0,0,3
C1040.322,NAG,13,1,0,11,0
1246900823164149765,OAG,12,2,0,1,1
1246140960943116289,OAG,4,2,0,29,1
C17.176,CAG,109,14,0,0,19
C1035.131,OAG,26,1,0,21,0
C575.129,NAG,17,1,0,0,0
facebook_corpus_msr_32276,CAG,16,1,0,0,4
1261209129390977027,CAG,58,1,0,50,0
C579.677.1,NAG,0,1,0,3,0
C579.168,NAG,9,1,0,0,0
C7.1023,CAG,12,1,1,0,0
C1035.185,NAG,4,1,0,12,0
C95.470,NAG,40,1,0,0,0
C61.1998,OAG,20,1,0,17,0
C1048.237.3,CAG,3,1,0,0,0
C7.316,OAG,12,1,0,0,0
C130.28,NAG,7,1,0,12,0
C24.3896,OAG,23,3,0,0,3
C46.242.3,OAG,28,1,0,14,0
C1048.90,OAG,10,2,0,2,5
facebook_corpus_msr_1805226,OAG,3,1,0,0,0
C95.352.1,NAG,8,1,0,0,0
C8.3524,OAG,62,1,0,11,1
C101.373,CAG,4,1,0,0,0
C579.553.1,OAG,25,1,1,0,0
C68.767,OAG,6,1,0,0,1
C577.275,NAG,6,1,0,7,0
C1040.104,CAG,26,1,0,24,0
C101.529,CAG,6,1,0,0,0
C579.272,OAG,31,2,0,0,5
C105.9,NAG,1,1,0,1,0
C101.515,NAG,6,2,0,0,1
C579.702,CAG,15,1,0,0,0
C1040.360,CAG,7,1,0,6,0
C1033.19,NAG,102,1,0,80,18
1246126238491525120,OAG,34,1,0,29,0
C575.622.4,NAG,3,1,0,0,0
C1048.232,NAG,18,1,0,15,0
facebook_corpus_msr_2203259,CAG,11,1,0,0,2
C579.710.4,CAG,11,1,0,0,0
C1029.4.2,NAG,27,1,0,0,3
C579.650,OAG,3,1,0,0,0
C1029.10,CAG,12,1,0,0,3
C8.6425,OAG,5,1,0,0,0
C101.671,CAG,21,3,0,0,2
C101.677.2,NAG,11,1,0,0,1
C61.1706,CAG,8,1,0,0,0
C65.205,OAG,3,1,1,0,0
1245048328594718722,OAG,10,1,0,0,1
C115.105.1,NAG,3,1,0,0,0
C20.216,OAG,9,1,0,0,1
1245413974700507136,OAG,17,1,0,14,0
1278707267,NAG,8,1,0,0,0
1245281345871343617,NAG,3,2,0,0,1
C101.443,NAG,6,1,0,0,1
C579.599,OAG,9,1,0,0,0
C1029.6,OAG,3,1,0,0,0
C8.2417,NAG,8,1,0,81,0
facebook_corpus_msr_1241960,NAG,3,1,0,0,0
C579.516,OAG,22,1,0,24,0
C577.193,NAG,2,1,0,5,0
C579.502.3,NAG,2,1,0,0,0
C579.382,OAG,2,1,0,0,0
C579.156,NAG,8,1,0,0,0
C24.4361,OAG,15,1,0,2,5
C108.118,OAG,21,1,0,0,0
facebook_corpus_msr_710052,CAG,51,1,2,41,0
C575.559,OAG,7,1,0,0,0
facebook_corpus_msr_866666,NAG,7,1,0,0,1
1245242307835654144,OAG,70,4,0,68,3
C575.381,NAG,2,1,0,14,0
C38.688.1,OAG,7,1,0,0,1
C95.356,CAG,27,1,0,0,0
C115.170,NAG,11,2,1,5,4
1247214340534493187,OAG,45,1,0,40,0
C115.214.2,NAG,32,1,0,0,2
C579.585,OAG,2,1,0,0,0
C7.735,OAG,13,1,0,0,3
1278696704,NAG,18,1,0,0,3
C579.302,OAG,2,2,0,3,6
C1040.377,CAG,51,1,0,46,0
C101.448,NAG,5,1,0,0,0
1246659599794458626,OAG,35,1,0,31,1
C1034.50.2,OAG,176,2,0,155,3
1245806152740294662,OAG,24,1,0,21,0
C68.842,CAG,2,1,0,1,0
C58.446,OAG,2,1,0,0,0
C1040.278,NAG,4,1,0,3,0
C579.521,OAG,13,1,0,0,0
C1036.23.3,OAG,46,1,1,0,3
C1038.276,CAG,7,1,0,0,0
C579.216,OAG,17,1,1,0,2
C1035.321,OAG,3,1,0,0,0
C575.159,NAG,0,1,0,31,0
C577.110,NAG,29,1,0,27,2
C579.331.3,OAG,10,2,0,0,1
C1039.221,CAG,8,1,1,0,0
C577.30,OAG,6,1,0,0,0
C45.552,CAG,95,1,0,77,0
C1039.265.1,OAG,18,1,0,24,0
1278686355,NAG,10,1,0,0,3
C45.365,OAG,38,1,0,28,0
C7.2504,NAG,13,1,0,0,0
C575.213,NAG,15,1,0,0,0
C4.2216.1,OAG,5,1,0,0,0
C579.102,NAG,4,1,0,0,0
C1040.258.2,OAG,79,1,0,65,0
C6.235,NAG,1,1,1,61,4
C575.533,NAG,89,1,0,0,0
1278705621,NAG,5,1,0,0,0
C575.638,OAG,5,1,0,4,1
C95.394.4,OAG,13,1,0,0,0
C26.249,OAG,9,2,0,0,1
C43.166,CAG,41,3,0,0,7
C575.263.1,NAG,24,5,0,3,4
C1048.67,OAG,2,1,0,0,1
C579.438,OAG,26,2,2,0,1
1247605909536169984,OAG,51,2,0,45,1
C1034.6,OAG,25,1,0,21,0
C575.443,NAG,5,1,0,4,0
C130.161,NAG,13,3,0,2,7
C1035.151,OAG,45,1,0,40,0
1245437544193347584,OAG,23,1,0,0,0
facebook_corpus_msr_656249,OAG,26,4,0,0,5
C575.684,OAG,8,1,0,0,0
facebook_corpus_msr_1737022,OAG,28,3,0,0,3
C115.99,CAG,11,1,0,0,2
C575.762,OAG,27,1,0,0,0
1278706666,NAG,7,1,0,0,0
1278696221,NAG,4,4,0,0,3
1278686219,CAG,23,1,0,0,3
1278707359,NAG,21,2,0,0,3
C65.146,CAG,6,1,0,5,0
C579.649,NAG,2,1,0,0,0
C7.1139,OAG,3,1,0,0,0
C1040.317,OAG,12,1,0,10,0
C575.20,NAG,4,1,0,0,0
C1039.73,OAG,15,2,0,0,2
C1029.4.5,NAG,66,2,0,0,12
C1035.224.1,CAG,13,1,0,0,0
C575.64.1,CAG,16,1,0,0,3
C60.502,OAG,7,1,0,5,1
facebook_corpus_msr_300349,NAG,1,1,0,0,0
C101.380,NAG,8,1,0,0,0
C10.60,CAG,5,1,0,0,1
1251523822978600960,OAG,72,1,0,61,0
C8.1419,OAG,6,1,0,2,0
facebook_corpus_msr_2111200,CAG,151,2,0,0,6
C1034.46.3,OAG,84,3,0,0,4
C101.737,CAG,6,1,0,0,0
C101.432,CAG,6,1,0,0,1
C9.66,CAG,5,1,0,0,0
1248919459097481216,CAG,6,1,0,9,0
1245989702936563712,OAG,20,1,0,0,0
C1039.266.3,OAG,266,1,0,227,16
C1038.195,NAG,5,1,0,0,0
C43.148,NAG,70,5,0,0,6
C1040.359,CAG,6,1,0,5,0
facebook_corpus_msr_300612,NAG,3,1,0,0,0
C61.579,OAG,3,1,0,0,0
C1039.57,OAG,5,3,0,0,2
C577.86,NAG,9,2,0,0,1
C575.303,NAG,1,1,0,0,0
C101.149,CAG,3,1,0,0,0
C1035.140,NAG,4,2,0,0,2
C95.56,CAG,2,1,0,0,0
C101.960.2,CAG,39,3,0,1,6
1245897134617980929,NAG,48,1,0,41,1
C579.442,NAG,30,4,0,0,3
C115.103.2,CAG,12,1,0,0,2
C579.774,NAG,5,1,0,5,20
C1034.40,NAG,60,2,0,59,1
C12.158,NAG,3,1,0,0,0
C101.93,CAG,30,5,1,0,5
1245975996961939462,OAG,15,3,0,0,2
C95.355,CAG,10,1,0,0,0
C579.606,NAG,4,1,0,0,0
C1048.241,CAG,10,1,0,7,2
C1035.208,CAG,70,1,0,54,2
1245757132030349312,OAG,23,2,0,22,2
C575.427,NAG,0,1,0,1,0
1278696683,NAG,8,6,0,0,7
C1040.310,OAG,5,1,0,0,1
C10.66,NAG,4,1,0,0,0
C101.830,NAG,6,1,0,0,0
C575.124,NAG,3,1,0,0,0
C101.586,CAG,34,2,0,0,2
C1035.239.3,NAG,0,1,1,0,0
C579.137,NAG,2,2,0,4,1
C65.36,OAG,2,1,0,0,0
C101.664.1,NAG,2,1,0,0,0
C46.33,OAG,2,1,0,0,0
1278695916,NAG,4,1,0,1,0
C95.437,NAG,2,1,0,0,0
C579.94.1,OAG,11,1,0,11,0
C577.163,NAG,2,1,0,0,0
C101.532,CAG,9,1,0,0,0
C24.1333,OAG,7,1,0,0,1
C577.46,NAG,1,1,0,0,0
C1040.387.1,NAG,24,1,0,15,2
C579.443,OAG,5,1,0,5,0
C1048.1,OAG,24,1,0,22,0
1246153664588156929,OAG,52,3,0,0,5
1278686591,NAG,11,1,0,0,1
C108.23,CAG,79,1,0,0,4
facebook_corpus_msr_300677,NAG,126,4,7,104,24
C101.589,NAG,17,1,0,0,0
C101.163,NAG,15,1,0,0,2
C579.219,NAG,1,1,0,0,0
C44.276.3,OAG,129,2,0,106,6
C577.179,CAG,8,1,0,0,0
C579.295,NAG,1,1,0,0,0
1245730097698459653,OAG,5,1,0,0,0
C1040.122,CAG,13,1,0,12,0
1278686699,NAG,21,2,0,4,5
1245607625166704642,OAG,56,1,0,54,2
C1039.77,NAG,3,2,0,0,2
C101.559,CAG,7,1,0,0,1
C8.4464,OAG,44,3,0,0,8
C1034.32.2,OAG,1,1,0,0,0
facebook_corpus_msr_492,OAG,12,1,0,0,0
1278697413,OAG,17,1,0,0,3
1278706680,OAG,17,3,0,0,7
C95.131,CAG,20,7,0,0,7
1245576777553993729,OAG,11,1,0,0,3
C8.5220,OAG,3,1,0,0,0
C1048.196,OAG,8,1,0,19,0
C38.116,OAG,215,10,0,0,25
C101.477,NAG,4,1,0,0,0
C101.389,OAG,14,1,0,0,1
C8.4187,OAG,4,1,0,0,0
C38.29,NAG,99,8,0,0,17
C101.848,CAG,13,1,0,0,4
C10.120,NAG,17,1,0,0,0
C95.37,OAG,11,1,0,0,0
C577.170,OAG,12,1,0,0,0
C47.92,NAG,15,1,0,0,0
C579.703.5,OAG,53,3,0,0,11
1245011514752487426,OAG,50,2,0,43,2
C8.14130,NAG,126,2,0,0,9
C130.103,CAG,5,1,0,0,0
1245383675941773312,CAG,22,5,1,3,7
C101.3,NAG,9,1,0,0,1
1278696064,NAG,14,3,0,0,2
C95.128,CAG,24,1,1,0,0
C1033.17,OAG,21,1,0,17,0
C54.16,OAG,30,1,0,0,2
C1038.168,NAG,11,1,0,9,0
facebook_corpus_msr_1805354,CAG,5,1,0,0,1
C36.1142.2,OAG,24,1,0,23,0
C1030.73,OAG,9,1,0,7,0
C575.217,NAG,8,1,0,0,0
1245603935974375424,OAG,44,1,0,36,0
1244953524187697152,OAG,15,2,1,0,1
C1035.173,OAG,7,1,0,0,0
1278696617,NAG,9,1,0,0,2
C1038.224,OAG,11,1,0,0,0
C33.574.1,OAG,39,1,0,0,3
1249892991776501761,CAG,22,1,0,20,0
C62.134,OAG,16,1,0,11,1
1278686890,NAG,8,1,0,2,0
C101.642,CAG,4,1,0,0,0
C33.15,OAG,31,1,0,0,0
C575.613,OAG,7,1,0,4,0
C10.107,CAG,4,1,0,0,0
C8.530,OAG,4,1,0,0,0
C1035.239.1,NAG,0,1,0,4,0
facebook_corpus_msr_300419,NAG,1,1,0,0,0
C10.184,NAG,12,1,0,2,1
C1035.300,OAG,18,1,0,2,1
1246245697168367619,NAG,20,1,0,0,3
facebook_corpus_msr_300228,NAG,18,1,0,0,0
C130.15,CAG,35,2,0,0,1
1278696613,NAG,6,1,0,0,1
C100.21,CAG,20,1,0,0,1
C579.290,CAG,2,1,0,4,0
C59.306,OAG,9,2,1,0,2
C577.98,OAG,6,1,0,0,0
C579.239,NAG,3,1,0,0,0
C8.2754,OAG,7,1,0,0,0
facebook_corpus_msr_1710267,NAG,25,1,0,0,0
C115.157,CAG,11,1,1,0,4
facebook_corpus_msr_1805571,CAG,3,1,0,0,0
1245939477303791617,OAG,28,4,0,20,5
C95.398.1,NAG,3,1,0,0,0
1278697064,NAG,25,1,0,1,2
1246124289557811201,NAG,33,3,1,0,6
C60.147,OAG,7,1,0,0,0
1243028353474392064,OAG,20,2,0,0,1
C1037.2,NAG,11,1,0,7,0
C115.190.2,CAG,21,2,0,0,2
1239205702339608580,OAG,22,2,0,0,2
C101.458,NAG,9,2,0,0,2
C21.3,OAG,159,1,1,129,14
C95.120,NAG,10,1,0,0,0
C579.100,OAG,7,1,0,7,0
C33.91,OAG,4,1,0,0,0
C577.201,NAG,9,1,0,2,3
C61.1185,OAG,13,1,0,10,0
C101.56,OAG,38,2,0,0,1
C106.3,OAG,62,2,0,0,6
C101.32,OAG,3,1,0,0,0
C1038.7.1,OAG,162,1,1,137,0
C1038.25,NAG,3,1,0,0,0
C101.598,NAG,2,1,0,0,0
C1034.42.1,NAG,2,1,0,1,0
C1037.38,OAG,19,1,0,0,3
C1040.45,NAG,6,1,0,3,0
C1030.70,NAG,25,1,0,22,1
C44.317,NAG,8,1,0,2,1
C61.1531,OAG,2,1,0,0,0
C115.87,NAG,10,1,0,0,2
C115.17,OAG,8,1,0,0,0
C1030.83,NAG,23,1,0,20,2
C24.2997,CAG,153,7,0,0,15
C575.362,NAG,9,1,0,0,0
C108.117.2,OAG,8,1,0,0,0
C101.657,NAG,2,1,0,3,1
C68.620,CAG,4,1,0,0,0
C47.131,CAG,12,1,0,10,0
facebook_corpus_msr_809674,OAG,16,1,0,0,1
facebook_corpus_msr_671975,OAG,12,1,0,0,0
C10.1130,OAG,13,1,0,0,0
C1030.19,NAG,8,1,0,0,0
C101.63,NAG,4,1,0,0,0
C6.2683,CAG,2,2,0,130,1
C577.39.1,NAG,85,15,0,0,15
C575.296,NAG,3,1,0,0,0
C130.17,NAG,2,1,0,4,0
C47.117,OAG,16,1,0,16,0
C61.925,OAG,4,1,0,4,0
C579.10,OAG,25,4,0,0,6
C1038.38,NAG,2,1,0,0,0
C108.121,CAG,5,2,0,1,2
C47.69,OAG,6,1,0,6,0
C575.78,NAG,14,1,0,0,0
C95.199.1,CAG,7,1,0,0,0
C577.26,OAG,42,1,0,39,0
1245162475206479872,OAG,27,5,0,0,5
C108.117,OAG,8,1,0,0,2
C101.678.1,NAG,1,1,0,0,0
facebook_corpus_msr_1805163,NAG,9,1,0,0,0
C33.276,CAG,27,1,0,0,0
facebook_corpus_msr_1805726,NAG,1,1,0,0,1
C1030.52,OAG,14,4,0,0,5
C101.896.2,CAG,23,1,0,0,1
C579.177,OAG,49,1,0,43,0
C51.35,OAG,22,1,0,20,0
C45.75,OAG,37,2,0,33,1
C33.50.2,CAG,3,1,0,0,1
C579.738,OAG,21,1,0,0,0
C579.331,OAG,52,1,0,42,0
C1035.183.1,OAG,12,4,0,0,3
C1040.57,OAG,22,1,0,18,0
C577.322,NAG,13,1,0,1,1
1245943112603590657,OAG,21,4,0,0,3
C575.261,CAG,4,1,0,0,0
C579.640,OAG,31,1,0,0,2
C1039.264.4,OAG,12,1,0,0,1
C24.2809.4,OAG,20,3,0,1,3
C1037.41,OAG,9,1,0,0,0
1278705864,CAG,8,4,0,0,4
facebook_corpus_msr_1945593,NAG,4,1,0,0,1
C12.148,CAG,84,1,1,0,0
C1048.180,OAG,75,1,0,56,0
C1036.31,NAG,11,1,0,0,1
C577.62,CAG,67,1,0,0,8
C1036.30.2,NAG,7,1,0,0,1
C575.81,NAG,3,1,0,0,1
1278706641,NAG,19,8,0,0,11
C575.401,OAG,141,24,10,41,26
C95.399.2,CAG,27,6,0,0,8
C95.302,NAG,4,1,0,0,1
C1033.12,OAG,13,1,0,10,0
C1030.81,NAG,1,1,0,0,4
C1048.5,OAG,26,1,0,21,1
C1035.128,OAG,8,1,0,0,1
C1030.97,NAG,9,1,0,7,2
C579.768,OAG,5,1,0,0,0
C10.175,CAG,56,1,0,0,0
C1034.24,CAG,28,3,0,0,4
C577.155,NAG,3,1,0,0,0
C579.703.4,OAG,23,1,0,0,0
C1040.193,OAG,28,1,0,26,0
C108.85,CAG,16,1,2,0,0
1245997180634009601,OAG,12,1,0,0,1
C1035.32,NAG,2,1,0,3,2
1246954950988423168,CAG,13,2,2,0,2
C1038.253.1,NAG,1,1,0,5,0
C577.48,OAG,20,4,0,0,2
facebook_corpus_msr_1692679,CAG,6,1,0,0,0
C4.1532,NAG,28,4,1,0,4
C108.67,CAG,28,1,0,1,1
1278686777,NAG,17,4,0,0,9
C8.6212,OAG,130,15,0,0,21
