,ID,Gender,words,sents,numbers,unknowns,punctuation
11655,1245905491198226432,NGEN,81,2,0,74,2
11656,C24.1860,GEN,78,1,0,12,11
11657,1278695856,NGEN,12,2,0,0,4
11658,1245798897357856768,NGEN,18,2,0,0,3
11659,C1048.124,GEN,32,1,0,30,0
11660,C1032.27.3,NGEN,66,1,0,52,12
11661,C7.1493.1,GEN,14,1,0,0,0
11662,C95.213,NGEN,40,1,0,0,2
11663,C8.128,GEN,8,1,0,0,0
11664,1245998276425306118,NGEN,12,1,0,0,0
11665,C579.30,NGEN,33,1,0,34,1
11666,facebook_corpus_msr_656387,NGEN,89,1,0,71,2
11667,C579.633.1,NGEN,7,1,0,0,1
11668,C44.78.1,GEN,6,1,0,0,7
11669,1249378873315168256,NGEN,40,1,0,37,3
11670,C101.570,NGEN,7,1,0,0,0
11671,C579.502.2,NGEN,2,1,0,3,0
11672,C4.996,GEN,61,1,0,0,3
11673,1243081468689014784,NGEN,13,2,0,0,1
11674,1252507931221737472,NGEN,20,2,4,0,6
11675,1254626615587246080,NGEN,6,1,0,5,0
11676,1249404859134005248,NGEN,45,2,1,41,4
11677,C575.560,NGEN,5,1,0,0,0
11678,C24.91,GEN,5,1,0,0,1
11679,1278687165,NGEN,8,1,0,0,2
11680,C575.147,NGEN,2,1,0,0,0
11681,C1048.87,GEN,32,1,0,27,1
11682,C115.225,NGEN,5,1,0,0,0
11683,C108.54,NGEN,5,1,0,0,0
11684,C1035.298.1,NGEN,0,1,0,3,0
11685,facebook_corpus_msr_813981,NGEN,63,1,0,51,4
11686,1245244086711435264,NGEN,22,4,0,0,7
11687,C4.1521,GEN,13,1,0,0,1
11688,C1038.246.4,NGEN,14,2,0,0,2
11689,C1048.232.1,NGEN,18,4,0,0,4
11690,C100.29,NGEN,2,1,0,0,0
11691,C10.147,NGEN,39,1,1,0,5
11692,C61.1853,GEN,6,1,0,0,0
11693,C1039.230,NGEN,22,3,0,0,3
11694,C12.65,NGEN,51,6,0,0,7
11695,C1035.260,NGEN,19,1,0,18,0
11696,C579.192.1,NGEN,60,1,0,51,0
11697,C1040.260,NGEN,7,1,0,0,0
11698,C44.164.2,NGEN,22,3,0,0,2
11699,C575.667,NGEN,29,1,0,0,0
11700,C8.3555,GEN,2,1,0,0,0
11701,C65.271,GEN,16,1,0,13,0
11702,1245611865318645761,NGEN,17,2,0,16,2
11703,C101.202,NGEN,16,1,0,0,0
11704,C12.101,NGEN,13,1,0,0,0
11705,C1040.221,NGEN,6,1,0,0,1
11706,C101.313,NGEN,6,1,0,0,0
11707,C95.463,NGEN,10,1,0,0,0
11708,C24.2532.1,GEN,7,1,0,0,0
11709,C1038.95.4,NGEN,3,2,0,0,2
11710,C101.268,NGEN,27,2,0,0,2
11711,C575.574,NGEN,0,1,0,9,0
11712,1278697347,NGEN,8,1,0,1,0
11713,C38.127.1,GEN,11,1,0,0,3
11714,facebook_corpus_msr_233588,NGEN,35,1,2,0,2
11715,facebook_corpus_msr_710078,NGEN,22,1,0,0,3
11716,C101.895.5,NGEN,4,1,0,0,1
11717,facebook_corpus_msr_1692631,NGEN,21,1,0,0,1
11718,C8.1205,GEN,13,5,0,0,4
11719,C1040.158,NGEN,114,1,1,83,16
11720,C115.132.2,NGEN,40,4,1,0,5
11721,C115.103.1,NGEN,26,2,0,0,3
11722,facebook_corpus_msr_809755,NGEN,15,1,0,0,4
11723,C58.401,GEN,4,1,0,0,0
11724,C1040.209,NGEN,52,1,0,43,0
11725,C1040.388,NGEN,22,1,0,19,1
11726,C579.68,NGEN,50,1,0,0,0
11727,C65.364,GEN,12,3,0,0,2
11728,C1040.151,NGEN,1,1,0,0,0
11729,1278705713,NGEN,17,1,0,0,1
11730,C45.514.3,GEN,19,1,0,14,0
11731,1245395161208639488,NGEN,12,2,0,10,1
11732,C105.30,GEN,8,1,0,0,0
11733,C45.313,GEN,17,1,0,11,0
11734,C1030.96,GEN,15,5,0,0,5
11735,1278705054,NGEN,17,2,0,0,2
11736,C1039.247.5,NGEN,65,1,0,53,2
11737,1246077424112037893,NGEN,46,1,0,43,3
11738,1245625695155322880,NGEN,7,2,0,0,2
11739,facebook_corpus_msr_1987962,NGEN,4,1,0,0,1
11740,C101.867,NGEN,14,2,0,0,3
11741,C12.138,NGEN,4,1,0,0,0
11742,C1035.36,GEN,12,1,0,0,0
11743,C38.633.1,GEN,9,1,0,0,0
11744,C1035.278,NGEN,5,1,0,0,0
11745,C1039.94,NGEN,12,5,0,0,4
11746,C577.321.4,NGEN,10,1,0,0,0
11747,1278687092,NGEN,5,2,0,0,1
11748,1246207413306503168,NGEN,27,5,0,0,4
11749,C10.135.5,NGEN,18,1,0,0,2
11750,C10.739,GEN,22,1,0,0,0
11751,C95.251,NGEN,3,1,0,0,0
11752,C24.1497,GEN,8,1,0,0,0
11753,1245824594029748228,NGEN,34,3,0,0,4
11754,C1040.142,NGEN,24,1,0,19,1
11755,C1035.316.1,NGEN,6,2,0,3,1
11756,1250640800234508290,NGEN,12,2,3,0,2
11757,1245361160724942848,NGEN,34,3,0,0,5
11758,C577.81,NGEN,12,1,0,11,5
11759,C575.176,NGEN,1,1,0,0,0
11760,C115.3,NGEN,12,2,0,0,2
11761,C101.896.3,NGEN,14,1,0,0,0
11762,1244977370018107392,NGEN,29,1,0,37,1
11763,1278707002,NGEN,13,2,0,0,2
11764,C579.701,NGEN,14,1,0,2,0
11765,C10.141,NGEN,5,1,0,0,0
11766,facebook_corpus_msr_857689,NGEN,21,1,1,0,0
11767,C130.5,NGEN,12,1,0,0,0
11768,C60.98,GEN,3,1,0,0,0
11769,C579.661,NGEN,3,1,0,0,0
11770,C100.31,NGEN,5,1,0,0,0
11771,C1039.231.3,NGEN,81,1,0,72,2
11772,C579.536,NGEN,3,1,0,0,1
11773,C10.28.4,NGEN,80,1,1,21,0
11774,C1040.95,NGEN,0,1,0,18,0
11775,C95.47,NGEN,5,1,0,0,1
11776,C130.19,NGEN,5,1,0,0,0
11777,1245621367346622464,NGEN,13,3,0,0,2
11778,C577.158.1,NGEN,9,1,0,4,0
11779,1278686927,NGEN,26,1,0,0,1
11780,C115.86,NGEN,7,1,0,0,0
11781,1252504420782239745,NGEN,30,2,0,0,2
11782,C108.78,NGEN,12,2,0,4,0
11783,1245735902116073473,NGEN,15,1,0,16,0
11784,C101.615,NGEN,14,1,0,0,0
11785,C95.30,NGEN,36,1,0,0,0
11786,C1039.229.3,NGEN,24,3,0,0,3
11787,C44.218.3,GEN,20,1,0,0,0
11788,C24.701,GEN,187,13,2,0,16
11789,C1039.61,NGEN,12,1,0,0,1
11790,C24.314,GEN,37,4,0,0,4
11791,1250374891355770880,NGEN,10,2,0,0,1
11792,1246068875466133506,NGEN,30,3,0,28,8
11793,C61.1583,GEN,2,1,0,0,0
11794,C577.282,NGEN,9,1,0,5,0
11795,C59.467,GEN,4,1,0,4,0
11796,C33.1.4,NGEN,32,1,2,0,4
11797,C575.46,NGEN,68,1,0,69,0
11798,C575.258,NGEN,3,1,0,0,0
11799,C575.748,NGEN,9,1,0,8,0
11800,C10.173,NGEN,19,5,1,0,6
11801,facebook_corpus_msr_1575763,NGEN,1,1,0,0,0
11802,1245421477802827776,NGEN,10,3,0,1,2
11803,1248528919763927040,NGEN,7,1,0,0,0
11804,C101.501,NGEN,5,1,0,0,0
11805,C95.133.1,NGEN,17,1,1,0,0
11806,C67.106,GEN,6,1,0,0,1
11807,C95.188,NGEN,23,1,0,1,1
11808,C48.7.2,GEN,36,1,0,25,0
11809,1250507965838135296,NGEN,43,2,0,38,5
11810,C55.96,GEN,7,1,0,0,0
11811,1246303414801190918,NGEN,29,1,0,31,2
11812,C579.48,NGEN,39,3,0,0,7
11813,C101.905,NGEN,18,1,0,0,0
11814,C12.76,NGEN,4,3,0,0,2
11815,C61.1532.2,GEN,16,1,0,5,1
11816,C115.173,NGEN,14,2,1,8,0
11817,C577.49,GEN,45,2,0,44,1
11818,C61.780,GEN,4,1,0,4,0
11819,C575.229.1,NGEN,10,1,0,0,0
11820,C10.99,NGEN,2,1,0,0,0
11821,C575.656,NGEN,12,1,0,0,0
11822,C61.1900,GEN,2,1,0,0,0
11823,C101.282,NGEN,7,1,0,0,0
11824,1247446020457291777,NGEN,7,2,0,0,1
11825,C577.250,NGEN,5,2,0,0,2
11826,C61.275,GEN,2,1,0,1,0
11827,C44.243,GEN,15,1,0,12,4
11828,C9.25,GEN,14,1,0,12,0
11829,C101.417,NGEN,78,1,0,0,0
11830,C575.741,NGEN,15,1,0,0,0
11831,1278697239,NGEN,18,1,0,2,0
11832,C1040.184,NGEN,68,1,0,49,4
11833,1246050065946296321,NGEN,25,1,0,24,1
11834,C95.256,NGEN,5,3,0,0,2
11835,C1040.289,NGEN,5,1,0,0,0
11836,C1037.39,NGEN,2,1,0,0,0
11837,C579.146,NGEN,4,1,0,0,0
11838,1248093808635469825,NGEN,10,2,0,0,2
11839,C95.281,NGEN,6,1,0,0,0
11840,1248986198275575813,NGEN,36,3,0,0,5
11841,1245244037780520961,NGEN,51,1,0,44,2
11842,C108.81,NGEN,52,1,0,0,2
11843,C579.566,NGEN,10,1,0,6,0
11844,C95.124,NGEN,24,1,0,0,0
11845,C101.931.5,NGEN,1,1,0,0,0
11846,C46.236.4,GEN,80,1,0,70,0
11847,1278706834,NGEN,26,2,0,1,2
11848,facebook_corpus_msr_233729,NGEN,18,1,0,0,1
11849,C575.470,NGEN,2,1,0,0,0
11850,C38.499,GEN,4,1,0,0,0
11851,C1035.192.4,GEN,8,1,0,5,0
11852,C1029.4.3,NGEN,12,1,0,0,3
11853,facebook_corpus_msr_1805166,NGEN,17,2,0,0,3
11854,C579.60,NGEN,2,1,0,0,0
11855,1249656502186438657,GEN,11,1,0,0,2
11856,C44.176,GEN,10,6,0,0,6
11857,facebook_corpus_msr_1805589,NGEN,5,1,0,0,0
11858,1246100675454361606,NGEN,68,3,0,64,6
11859,C9.308,GEN,68,1,0,63,6
11860,C95.96,NGEN,5,1,0,0,0
11861,1245261959714365440,NGEN,27,3,0,0,3
11862,C1035.179,NGEN,12,3,0,1,4
11863,C10.37,GEN,14,1,0,0,0
11864,C1040.63,NGEN,4,1,0,0,0
11865,C1030.29,NGEN,24,1,0,0,1
11866,C1048.5.1,GEN,59,1,0,47,1
11867,1250640799274094592,NGEN,18,5,4,0,5
11868,facebook_corpus_msr_671777,NGEN,7,1,0,4,0
11869,C59.249,GEN,7,1,0,1,0
11870,C1035.159.4,NGEN,9,1,0,0,0
11871,C10.82,NGEN,12,1,0,0,0
11872,C579.76,NGEN,20,1,0,0,1
11873,C1035.43,NGEN,2,1,0,0,0
11874,C108.55,NGEN,7,4,0,0,3
11875,C1038.185.1,NGEN,18,1,0,0,1
11876,C1040.198,NGEN,68,1,0,50,0
11877,C575.633,NGEN,36,1,0,0,0
11878,1251887684546711552,NGEN,26,1,1,0,0
11879,C46.236,NGEN,5,1,0,0,0
11880,C579.757.5,NGEN,51,1,0,0,0
11881,C101.640,NGEN,11,2,1,5,2
11882,C575.251,NGEN,3,1,0,0,0
11883,C577.102,NGEN,66,1,0,3,10
11884,facebook_corpus_msr_1876666,NGEN,9,1,0,0,0
11885,C577.248,NGEN,52,1,0,2,0
11886,1278687034,NGEN,19,4,2,0,6
11887,C575.329,NGEN,6,1,0,0,0
11888,1245186403262070784,NGEN,16,3,0,0,2
11889,1245732683805642753,NGEN,68,5,0,59,6
11890,C12.62,NGEN,2,1,0,0,0
11891,C7.2566.1,GEN,27,1,2,12,2
11892,C95.351,NGEN,16,1,0,0,0
11893,C575.287,NGEN,32,1,0,0,0
11894,C575.765.5,NGEN,65,2,2,0,8
11895,C62.129,GEN,7,1,0,5,2
11896,C1039.85,NGEN,26,3,1,1,4
11897,C95.434.5,NGEN,67,6,0,0,10
11898,C4.415,GEN,10,1,0,1,0
11899,C579.178,NGEN,6,1,0,5,1
11900,C101.143,NGEN,13,3,0,0,3
11901,C106.37,NGEN,8,1,0,0,0
11902,C7.2086,GEN,40,4,0,0,4
11903,C579.322.1,NGEN,22,1,0,0,2
11904,C10.175.2,NGEN,22,1,0,0,0
11905,1245619540219715585,NGEN,45,1,0,35,2
11906,C95.401.3,NGEN,2,1,1,0,0
11907,C1038.127,NGEN,60,2,0,45,3
11908,C1038.156.1,NGEN,1,1,0,0,0
11909,C95.401.1,NGEN,11,3,0,0,3
11910,1246000881167765504,NGEN,43,1,0,0,0
11911,C575.130,NGEN,0,1,0,10,0
11912,1278705820,NGEN,4,1,0,0,1
11913,C577.187,NGEN,25,1,0,23,0
11914,C575.397,GEN,2,1,0,0,1
11915,C10.42,NGEN,7,1,0,0,0
11916,C1038.28.1,NGEN,0,1,0,0,1
11917,1245620356196388870,NGEN,4,1,0,0,2
11918,C575.154,NGEN,4,1,0,0,0
11919,C1038.223.2,NGEN,20,4,0,0,3
11920,1246013333209112577,NGEN,17,1,0,11,0
11921,C43.101,GEN,2,1,0,0,0
11922,C1035.105,NGEN,7,3,0,0,3
11923,C575.532,NGEN,7,1,0,5,0
11924,C4.2030.3,GEN,33,1,0,0,0
11925,facebook_corpus_msr_1117195,NGEN,28,1,0,25,1
11926,C1035.152,NGEN,30,1,0,0,0
11927,C575.232,NGEN,0,1,0,2,0
11928,1246704529426354177,NGEN,44,6,0,0,5
11929,C101.718,NGEN,8,1,0,0,0
11930,C68.32,GEN,7,1,0,0,2
11931,1245753133164146688,NGEN,38,1,0,29,3
11932,C8.4552,GEN,7,1,0,3,5
11933,C1038.228,NGEN,3,1,0,0,0
11934,C95.55,NGEN,2,1,0,0,0
11935,C579.686,NGEN,4,1,0,4,0
11936,1246026202059386881,NGEN,28,6,1,27,9
11937,1254639053611257856,NGEN,20,2,0,0,1
11938,C579.548.1,NGEN,70,1,0,62,0
11939,C10.110.1,NGEN,3,1,0,0,0
11940,C61.130,GEN,7,1,0,12,0
11941,C101.742,NGEN,31,1,0,0,0
11942,C579.204,NGEN,6,1,0,0,0
11943,C579.350,NGEN,14,1,0,11,0
11944,C575.188,NGEN,1,1,0,1,0
11945,facebook_corpus_msr_371207,NGEN,1,1,0,0,0
11946,C1039.214,NGEN,16,2,0,0,1
11947,1278697186,NGEN,7,1,1,2,0
11948,C575.45,NGEN,2,1,0,31,0
11949,C579.308,NGEN,7,1,0,5,0
11950,C1038.172.3,NGEN,0,1,0,6,0
11951,C95.297,NGEN,11,1,0,0,0
11952,C100.48.1,NGEN,8,1,0,0,1
11953,1246145377603997696,NGEN,4,3,0,0,2
11954,C101.184,NGEN,12,1,0,0,0
11955,C101.609,NGEN,21,1,0,0,0
11956,C54.1,GEN,35,1,0,0,5
11957,C61.252,NGEN,7,1,0,0,0
11958,C130.115,NGEN,4,1,0,0,0
11959,1278687129,NGEN,4,2,0,0,1
11960,C579.83,NGEN,42,1,0,37,0
11961,facebook_corpus_msr_2111202,NGEN,7,1,0,0,1
11962,C101.303,NGEN,26,1,0,3,0
11963,facebook_corpus_msr_1945463,NGEN,22,1,0,0,5
11964,C12.44,NGEN,48,3,2,1,3
11965,1245229574381682689,NGEN,34,5,0,0,6
11966,C33.4,NGEN,9,1,0,0,0
11967,C579.769,GEN,18,1,0,0,1
11968,C36.946,GEN,110,9,0,0,12
11969,C47.73,GEN,69,7,1,0,12
11970,C1038.230,NGEN,3,1,0,0,0
11971,C577.51.1,NGEN,17,3,2,0,3
11972,C1048.106.1,NGEN,1,1,0,0,0
11973,C12.102.4,NGEN,12,1,0,0,0
11974,1245769900292898816,NGEN,43,1,0,36,2
11975,C1035.149,NGEN,19,1,0,6,1
11976,C1048.247,GEN,6,1,0,4,0
11977,C101.129,NGEN,17,2,0,0,5
11978,C36.278,GEN,22,3,0,25,2
11979,C62.331,GEN,9,1,0,9,0
11980,C45.475,GEN,9,2,0,0,2
11981,C577.352,NGEN,18,1,0,2,5
11982,C101.752,NGEN,13,2,0,0,2
11983,C33.250,GEN,43,3,0,0,2
11984,C101.309,NGEN,3,1,0,0,0
11985,C1040.309,NGEN,6,1,0,7,0
11986,C575.740.3,NGEN,16,1,0,0,2
11987,C579.537,NGEN,14,1,0,0,0
11988,1245656693075095554,NGEN,20,3,0,0,2
11989,C575.14,NGEN,3,1,0,0,0
11990,C108.130.3,GEN,6,1,0,0,0
11991,C101.684,NGEN,6,2,0,0,2
11992,1245892301366452228,NGEN,10,1,0,0,1
11993,C95.82,NGEN,8,1,0,0,0
11994,C579.778,NGEN,13,1,2,0,0
11995,C10.175.1,NGEN,58,2,0,0,3
11996,1245420832970555393,NGEN,32,4,0,0,3
11997,C575.222,NGEN,0,1,0,1,0
11998,C577.101,NGEN,3,1,0,2,4
11999,C33.12,NGEN,17,3,0,1,2
12000,C579.354,NGEN,10,1,0,10,0
12001,C36.505,GEN,32,1,0,0,0
12002,C95.133,NGEN,11,2,0,0,2
12003,facebook_corpus_msr_1589695,NGEN,13,1,0,0,0
12004,C575.44,NGEN,10,5,0,0,5
12005,C1034.56,NGEN,9,1,0,6,0
12006,C62.110,GEN,5,1,0,4,0
12007,C1039.87,NGEN,3,1,0,0,0
12008,C101.479,NGEN,14,1,0,5,0
12009,C1040.6,NGEN,62,1,0,56,0
12010,C48.13,GEN,7,1,0,0,0
12011,C8.2174,GEN,18,1,0,0,2
12012,C1048.182.1,NGEN,7,1,0,5,1
12013,C101.682,NGEN,5,1,0,0,0
12014,C95.364,NGEN,7,1,0,1,0
12015,C1037.39.2,NGEN,6,1,0,0,0
12016,C579.215,NGEN,23,1,0,0,0
12017,C1038.268,NGEN,3,1,0,0,0
12018,C1040.69.4,NGEN,19,1,0,17,0
12019,C101.429,NGEN,18,2,0,0,1
12020,C575.235,NGEN,2,1,0,0,0
12021,C575.639,GEN,23,1,0,0,2
12022,C1038.3.1,NGEN,0,1,0,1,0
12023,C108.43,GEN,37,2,0,0,2
12024,1246768951570259968,NGEN,5,3,0,0,3
12025,C95.215,NGEN,9,2,0,0,1
12026,C575.309,NGEN,3,1,0,0,0
12027,C575.429,NGEN,4,1,0,0,0
12028,C101.266,NGEN,10,1,0,0,0
12029,facebook_corpus_msr_1805734,NGEN,11,1,0,0,1
12030,C1038.55,NGEN,3,1,0,0,0
12031,C1040.388.2,NGEN,14,1,0,0,0
12032,C8.9418,GEN,58,5,0,0,16
12033,C61.1662,GEN,9,1,0,0,1
12034,C105.21.1,NGEN,1,1,0,0,0
12035,1248165587324260352,NGEN,22,1,0,14,0
12036,C24.2001,GEN,253,14,4,0,33
12037,C1034.35,NGEN,6,1,0,4,0
12038,C101.895.2,NGEN,37,2,0,0,2
12039,C579.232,NGEN,41,1,0,31,0
12040,1278686009,NGEN,13,2,0,0,2
12041,1278696473,NGEN,19,3,0,0,2
12042,C577.312,GEN,48,2,0,43,2
12043,C65.192,GEN,11,1,0,8,0
12044,1246296973524623361,NGEN,42,1,0,28,0
12045,C47.119.1,GEN,2,1,0,2,0
12046,facebook_corpus_msr_654936,NGEN,15,1,0,0,1
12047,1278686230,NGEN,19,1,0,0,1
12048,C101.84,NGEN,25,2,0,0,1
12049,C1048.25,NGEN,9,1,0,4,1
12050,C61.2147,GEN,5,1,0,0,0
12051,C575.271,NGEN,17,1,0,0,0
12052,C108.57,NGEN,10,1,0,0,0
12053,C95.333.1,NGEN,17,1,0,0,0
12054,1278696737,NGEN,9,1,0,0,1
12055,C1040.305,GEN,16,1,0,15,0
12056,C108.37,GEN,5,1,0,0,0
12057,C95.6,NGEN,32,1,0,0,2
12058,C12.79.1,NGEN,12,4,0,0,3
12059,C1040.322,NGEN,13,1,0,11,0
12060,1246900823164149765,NGEN,12,2,0,1,1
12061,1246140960943116289,NGEN,4,2,0,29,1
12062,C17.176,GEN,109,14,0,0,19
12063,C1035.131,NGEN,26,1,0,21,0
12064,C575.129,NGEN,17,1,0,0,0
12065,facebook_corpus_msr_32276,NGEN,16,1,0,0,4
12066,1261209129390977027,NGEN,58,1,0,50,0
12067,C579.677.1,NGEN,0,1,0,3,0
12068,C579.168,NGEN,9,1,0,0,0
12069,C7.1023,GEN,12,1,1,0,0
12070,C1035.185,NGEN,4,1,0,12,0
12071,C95.470,NGEN,40,1,0,0,0
12072,C61.1998,GEN,20,1,0,17,0
12073,C1048.237.3,NGEN,3,1,0,0,0
12074,C7.316,GEN,12,1,0,0,0
12075,C130.28,NGEN,7,1,0,12,0
12076,C24.3896,GEN,23,3,0,0,3
12077,C46.242.3,GEN,28,1,0,14,0
12078,C1048.90,GEN,10,2,0,2,5
12079,facebook_corpus_msr_1805226,NGEN,3,1,0,0,0
12080,C95.352.1,NGEN,8,1,0,0,0
12081,C8.3524,GEN,62,1,0,11,1
12082,C101.373,NGEN,4,1,0,0,0
12083,C579.553.1,NGEN,25,1,1,0,0
12084,C68.767,NGEN,6,1,0,0,1
12085,C577.275,NGEN,6,1,0,7,0
12086,C1040.104,NGEN,26,1,0,24,0
12087,C101.529,NGEN,6,1,0,0,0
12088,C579.272,NGEN,31,2,0,0,5
12089,C105.9,NGEN,1,1,0,1,0
12090,C101.515,NGEN,6,2,0,0,1
12091,C579.702,NGEN,15,1,0,0,0
12092,C1040.360,NGEN,7,1,0,6,0
12093,C1033.19,NGEN,102,1,0,80,18
12094,1246126238491525120,NGEN,34,1,0,29,0
12095,C575.622.4,NGEN,3,1,0,0,0
12096,C1048.232,NGEN,18,1,0,15,0
12097,facebook_corpus_msr_2203259,NGEN,11,1,0,0,2
12098,C579.710.4,NGEN,11,1,0,0,0
12099,C1029.4.2,NGEN,27,1,0,0,3
12100,C579.650,NGEN,3,1,0,0,0
12101,C1029.10,NGEN,12,1,0,0,3
12102,C8.6425,GEN,5,1,0,0,0
12103,C101.671,NGEN,21,3,0,0,2
12104,C101.677.2,NGEN,11,1,0,0,1
12105,C61.1706,GEN,8,1,0,0,0
12106,C65.205,GEN,3,1,1,0,0
12107,1245048328594718722,NGEN,10,1,0,0,1
12108,C115.105.1,NGEN,3,1,0,0,0
12109,C20.216,GEN,9,1,0,0,1
12110,1245413974700507136,NGEN,17,1,0,14,0
12111,1278707267,NGEN,8,1,0,0,0
12112,1245281345871343617,NGEN,3,2,0,0,1
12113,C101.443,NGEN,6,1,0,0,1
12114,C579.599,NGEN,9,1,0,0,0
12115,C1029.6,NGEN,3,1,0,0,0
12116,C8.2417,GEN,8,1,0,81,0
12117,facebook_corpus_msr_1241960,NGEN,3,1,0,0,0
12118,C579.516,NGEN,22,1,0,24,0
12119,C577.193,NGEN,2,1,0,5,0
12120,C579.502.3,NGEN,2,1,0,0,0
12121,C579.382,NGEN,2,1,0,0,0
12122,C579.156,NGEN,8,1,0,0,0
12123,C24.4361,GEN,15,1,0,2,5
12124,C108.118,GEN,21,1,0,0,0
12125,facebook_corpus_msr_710052,NGEN,51,1,2,41,0
12126,C575.559,NGEN,7,1,0,0,0
12127,facebook_corpus_msr_866666,NGEN,7,1,0,0,1
12128,1245242307835654144,NGEN,70,4,0,68,3
12129,C575.381,NGEN,2,1,0,14,0
12130,C38.688.1,GEN,7,1,0,0,1
12131,C95.356,NGEN,27,1,0,0,0
12132,C115.170,NGEN,11,2,1,5,4
12133,1247214340534493187,NGEN,45,1,0,40,0
12134,C115.214.2,NGEN,32,1,0,0,2
12135,C579.585,NGEN,2,1,0,0,0
12136,C7.735,GEN,13,1,0,0,3
12137,1278696704,NGEN,18,1,0,0,3
12138,C579.302,NGEN,2,2,0,3,6
12139,C1040.377,NGEN,51,1,0,46,0
12140,C101.448,NGEN,5,1,0,0,0
12141,1246659599794458626,NGEN,35,1,0,31,1
12142,C1034.50.2,NGEN,176,2,0,155,3
12143,1245806152740294662,NGEN,24,1,0,21,0
12144,C68.842,GEN,2,1,0,1,0
12145,C58.446,GEN,2,1,0,0,0
12146,C1040.278,NGEN,4,1,0,3,0
12147,C579.521,NGEN,13,1,0,0,0
12148,C1036.23.3,NGEN,46,1,1,0,3
12149,C1038.276,NGEN,7,1,0,0,0
12150,C579.216,NGEN,17,1,1,0,2
12151,C1035.321,NGEN,3,1,0,0,0
12152,C575.159,NGEN,0,1,0,31,0
12153,C577.110,NGEN,29,1,0,27,2
12154,C579.331.3,NGEN,10,2,0,0,1
12155,C1039.221,NGEN,8,1,1,0,0
12156,C577.30,NGEN,6,1,0,0,0
12157,C45.552,GEN,95,1,0,77,0
12158,C1039.265.1,NGEN,18,1,0,24,0
12159,1278686355,NGEN,10,1,0,0,3
12160,C45.365,GEN,38,1,0,28,0
12161,C7.2504,GEN,13,1,0,0,0
12162,C575.213,NGEN,15,1,0,0,0
12163,C4.2216.1,GEN,5,1,0,0,0
12164,C579.102,NGEN,4,1,0,0,0
12165,C1040.258.2,NGEN,79,1,0,65,0
12166,C6.235,GEN,1,1,1,61,4
12167,C575.533,NGEN,89,1,0,0,0
12168,1278705621,NGEN,5,1,0,0,0
12169,C575.638,NGEN,5,1,0,4,1
12170,C95.394.4,NGEN,13,1,0,0,0
12171,C26.249,GEN,9,2,0,0,1
12172,C43.166,GEN,41,3,0,0,7
12173,C575.263.1,NGEN,24,5,0,3,4
12174,C1048.67,GEN,2,1,0,0,1
12175,C579.438,NGEN,26,2,2,0,1
12176,1247605909536169984,NGEN,51,2,0,45,1
12177,C1034.6,NGEN,25,1,0,21,0
12178,C575.443,NGEN,5,1,0,4,0
12179,C130.161,NGEN,13,3,0,2,7
12180,C1035.151,NGEN,45,1,0,40,0
12181,1245437544193347584,NGEN,23,1,0,0,0
12182,facebook_corpus_msr_656249,NGEN,26,4,0,0,5
12183,C575.684,NGEN,8,1,0,0,0
12184,facebook_corpus_msr_1737022,NGEN,28,3,0,0,3
12185,C115.99,NGEN,11,1,0,0,2
12186,C575.762,NGEN,27,1,0,0,0
12187,1278706666,NGEN,7,1,0,0,0
12188,1278696221,NGEN,4,4,0,0,3
12189,1278686219,NGEN,23,1,0,0,3
12190,1278707359,NGEN,21,2,0,0,3
12191,C65.146,GEN,6,1,0,5,0
12192,C579.649,NGEN,2,1,0,0,0
12193,C7.1139,GEN,3,1,0,0,0
12194,C1040.317,NGEN,12,1,0,10,0
12195,C575.20,NGEN,4,1,0,0,0
12196,C1039.73,NGEN,15,2,0,0,2
12197,C1029.4.5,NGEN,66,2,0,0,12
12198,C1035.224.1,NGEN,13,1,0,0,0
12199,C575.64.1,NGEN,16,1,0,0,3
12200,C60.502,GEN,7,1,0,5,1
12201,facebook_corpus_msr_300349,NGEN,1,1,0,0,0
12202,C101.380,NGEN,8,1,0,0,0
12203,C10.60,GEN,5,1,0,0,1
12204,1251523822978600960,NGEN,72,1,0,61,0
12205,C8.1419,GEN,6,1,0,2,0
12206,facebook_corpus_msr_2111200,NGEN,151,2,0,0,6
12207,C1034.46.3,NGEN,84,3,0,0,4
12208,C101.737,NGEN,6,1,0,0,0
12209,C101.432,NGEN,6,1,0,0,1
12210,C9.66,GEN,5,1,0,0,0
12211,1248919459097481216,NGEN,6,1,0,9,0
12212,1245989702936563712,NGEN,20,1,0,0,0
12213,C1039.266.3,NGEN,266,1,0,227,16
12214,C1038.195,NGEN,5,1,0,0,0
12215,C43.148,GEN,70,5,0,0,6
12216,C1040.359,NGEN,6,1,0,5,0
12217,facebook_corpus_msr_300612,NGEN,3,1,0,0,0
12218,C61.579,GEN,3,1,0,0,0
12219,C1039.57,NGEN,5,3,0,0,2
12220,C577.86,NGEN,9,2,0,0,1
12221,C575.303,NGEN,1,1,0,0,0
12222,C101.149,NGEN,3,1,0,0,0
12223,C1035.140,NGEN,4,2,0,0,2
12224,C95.56,NGEN,2,1,0,0,0
12225,C101.960.2,NGEN,39,3,0,1,6
12226,1245897134617980929,NGEN,48,1,0,41,1
12227,C579.442,NGEN,30,4,0,0,3
12228,C115.103.2,NGEN,12,1,0,0,2
12229,C579.774,NGEN,5,1,0,5,20
