ID	Gender	words	sents	numbers	unknowns	punctuation
facebook_corpus_msr_809700	NGEN	33	1	0	0	0
facebook_corpus_msr_1805700	NGEN	3	1	0	0	0
facebook_corpus_msr_747619	NGEN	30	1	1	0	0
1278705110	NGEN	9	2	0	0	2
C1048.219	NGEN	10	1	0	0	1
C579.717	NGEN	2	1	0	0	0
C575.181	NGEN	5	1	0	0	0
C12.21	NGEN	1	1	0	0	0
C579.559	NGEN	23	1	0	0	0
C1039.267.4	NGEN	6	1	0	0	1
C1048.231.4	NGEN	0	1	0	42	32
C575.528	NGEN	2	1	0	6	0
C46.235.1	GEN	42	2	0	0	3
C7.2566.3	GEN	22	1	1	12	2
C1038.187	NGEN	4	2	0	0	1
C1040.124	NGEN	18	1	0	15	0
1278696801	NGEN	14	1	0	0	2
facebook_corpus_msr_671956	NGEN	3	1	0	0	0
1246450525156990976	NGEN	34	3	0	33	6
C45.638	GEN	12	1	0	13	0
C579.468	NGEN	15	1	0	0	0
C130.42	GEN	19	1	0	0	0
C108.108	NGEN	3	1	0	0	0
C1040.374.1	NGEN	8	1	0	6	0
1245895686018621441	GEN	4	1	0	1	0
C60.833	NGEN	7	1	0	3	0
C68.120	GEN	4	1	0	0	0
1278696778	GEN	14	1	0	3	3
1250953041487867904	NGEN	15	3	0	0	6
C10.82.2	NGEN	3	1	0	0	0
C108.83	GEN	13	1	0	0	0
C579.105	NGEN	39	2	0	31	2
C16.65	GEN	116	13	1	0	12
C577.166	NGEN	50	1	0	42	0
C12.86.1	NGEN	89	1	1	0	0
C1038.186	NGEN	3	1	0	0	0
C1040.292	NGEN	4	1	0	0	0
C579.631	NGEN	17	1	0	0	0
C579.656	NGEN	4	1	0	4	0
C577.64	NGEN	10	3	0	0	2
C101.253	NGEN	10	1	0	0	2
C101.711	NGEN	2	1	0	52	0
C4.1153	GEN	10	1	0	0	1
1278705120	NGEN	19	2	0	0	4
C10.187.5	NGEN	9	1	0	0	0
C7.2213	GEN	9	1	0	0	0
C12.52.1	NGEN	13	1	0	1	1
C579.198	NGEN	33	2	0	0	3
C130.97	NGEN	27	2	0	0	1
C24.352	GEN	7	1	0	0	0
C45.366	GEN	1	1	0	1	0
C61.204	NGEN	4	1	0	0	0
C8.2558.2	GEN	21	5	0	0	4
1269581632240881664	NGEN	35	4	0	0	6
C1040.50	NGEN	19	1	0	14	0
C45.33.1	GEN	6	1	0	6	0
C101.731	NGEN	6	1	0	0	0
facebook_corpus_msr_656369	NGEN	34	5	0	0	5
C61.17	GEN	7	1	0	0	1
C130.106	NGEN	16	1	0	0	0
C575.645	NGEN	32	1	1	0	0
C12.111	NGEN	57	3	0	0	5
C7.1191	GEN	39	1	0	32	4
C1040.25.1	NGEN	9	1	0	12	0
C40.83	GEN	41	4	0	0	8
C10.1222.1	GEN	33	3	0	0	3
C579.467	NGEN	10	1	0	0	0
C575.113	NGEN	10	1	0	0	0
C95.195	NGEN	51	6	0	0	7
C575.168	GEN	10	1	0	0	1
C101.117	NGEN	6	1	0	0	0
C95.242.1	NGEN	4	1	0	0	0
C577.106	NGEN	7	1	0	1	0
C579.447	NGEN	6	1	1	0	0
C575.568	NGEN	4	1	0	0	0
C95.223	NGEN	143	15	0	0	26
C1033.16	NGEN	0	1	0	3	0
C115.189.2	NGEN	7	2	0	5	0
C577.150	NGEN	6	1	0	1	0
1263780797322072064	NGEN	14	2	1	0	2
C95.221	NGEN	21	3	0	0	3
C579.636	NGEN	5	1	0	5	0
C10.1131	GEN	6	1	0	0	0
C130.176	NGEN	31	1	1	0	0
C579.712.1	GEN	31	1	0	27	0
C579.543	NGEN	7	1	0	0	0
1248590754106077184	NGEN	14	4	0	1	5
1245437045297672193	NGEN	31	1	0	29	2
facebook_corpus_msr_671810	NGEN	7	1	0	0	1
C108.129	NGEN	9	1	0	1	0
C101.813	NGEN	12	2	0	0	1
C101.814	NGEN	30	1	0	0	0
C95.291.3	NGEN	17	1	0	0	0
C101.300	NGEN	5	1	0	0	0
C1039.207	GEN	18	3	0	0	2
facebook_corpus_msr_1575751	NGEN	13	8	0	1	8
C1040.150	GEN	24	1	0	18	1
C575.76	NGEN	33	2	0	0	3
C101.5	NGEN	19	1	0	0	0
1278686437	NGEN	8	1	0	0	1
C8.4228	GEN	45	4	0	0	4
1278707118	NGEN	15	1	1	1	3
1245401670927843328	NGEN	10	2	0	0	2
C4.990.1	GEN	12	1	0	1	0
C579.342	NGEN	11	1	0	0	0
facebook_corpus_msr_1737107	NGEN	64	1	5	48	11
C4.621	GEN	10	3	0	0	3
1244832765603807234	NGEN	70	9	1	59	10
1246025072826970112	NGEN	38	3	0	37	6
C61.315	GEN	6	1	0	0	0
C35.78	GEN	33	3	0	0	6
1278697416	NGEN	9	1	0	0	1
1245556618479013888	NGEN	3	1	0	0	0
C8.4058	GEN	14	1	0	0	7
C130.60	GEN	19	1	0	0	0
C575.411	NGEN	12	1	0	12	0
facebook_corpus_msr_1226706	NGEN	42	4	0	0	4
C24.883	GEN	30	1	3	0	4
C579.298	NGEN	2	1	0	2	0
1278696894	NGEN	16	1	0	3	1
C101.899.5	NGEN	18	1	0	0	3
C579.330	NGEN	3	1	0	0	0
1247406297676263424	NGEN	63	1	0	54	4
C95.163	NGEN	10	1	0	0	1
C45.318	GEN	12	1	3	0	2
1278696876	NGEN	6	3	1	0	2
facebook_corpus_msr_1945563	NGEN	7	1	0	0	1
C579.586	NGEN	2	1	0	0	0
C10.73	NGEN	8	1	0	0	0
C1030.82.2	GEN	1	1	0	7	0
1252298455546028037	NGEN	39	3	1	0	8
C101.714	NGEN	4	1	1	0	0
C101.578	NGEN	50	1	0	0	1
C130.133	NGEN	229	1	0	0	19
C59.392	GEN	6	1	2	0	1
C101.951.1	NGEN	1	1	0	0	0
C8.1092	GEN	12	1	0	2	0
C101.115	NGEN	4	3	2	2	7
facebook_corpus_msr_1095341	NGEN	9	1	0	0	0
C12.112	NGEN	14	1	0	0	1
C45.533	GEN	8	1	0	8	1
C579.202	NGEN	7	1	0	5	0
C1037.37	NGEN	4	1	0	0	0
C61.1593	GEN	2	1	0	0	0
facebook_corpus_msr_956338	GEN	4	1	1	0	0
C101.388	NGEN	55	1	4	0	1
C1030.23	GEN	15	6	0	0	6
C577.100	GEN	32	3	0	10	6
C575.2	NGEN	8	2	0	0	2
C62.72	GEN	16	1	0	0	1
1246757431004164096	NGEN	55	1	0	52	0
C577.159.1	NGEN	31	2	0	0	2
C8.13739	GEN	3	1	0	1	0
C101.881	NGEN	2	2	1	3	1
C1034.48	NGEN	9	1	0	0	0
C1035.217	NGEN	2	1	0	0	0
C61.805	GEN	12	1	0	12	0
1278705743	NGEN	29	1	0	3	5
C577.316	NGEN	119	1	1	104	2
C36.697	GEN	6	1	0	4	0
C1048.103	GEN	3	1	0	0	0
1255468968938266626	NGEN	31	1	0	29	1
facebook_corpus_msr_1492995	NGEN	3	1	0	0	0
C45.706	GEN	37	1	0	39	2
C95.430	NGEN	6	1	0	0	0
C95.415.2	NGEN	8	1	0	0	0
C101.86	NGEN	11	1	0	0	2
C8.3369	GEN	11	4	0	0	4
1245736596810248192	NGEN	16	1	0	15	0
C577.128	NGEN	16	1	0	8	0
C61.1818	GEN	3	1	0	3	0
1245339257536786433	NGEN	18	3	0	0	2
C4.2182.3	GEN	5	1	0	0	0
C1048.214	NGEN	2	1	0	1	0
C10.75	NGEN	29	1	0	0	3
C10.130.4	NGEN	44	16	1	1	16
C1040.93	NGEN	63	1	0	48	0
C115.81	NGEN	7	1	0	0	0
facebook_corpus_msr_1125365	NGEN	88	2	0	71	4
C62.321.1	GEN	21	1	0	18	0
C7.902	GEN	6	1	0	5	0
C579.117	NGEN	8	2	0	0	3
1278705602	NGEN	25	1	0	0	3
C1035.178	NGEN	29	1	1	0	0
C101.250	NGEN	9	1	0	0	0
C577.361	NGEN	13	2	0	0	2
C12.78	NGEN	16	1	0	8	0
C95.456	NGEN	19	2	0	0	2
1246102819007946759	NGEN	60	2	0	52	3
C101.211	NGEN	29	3	0	0	3
C579.260	NGEN	3	1	0	0	0
C1048.238	NGEN	3	1	0	0	0
C46.170	NGEN	11	1	0	4	1
C41.282.2	GEN	66	3	1	0	6
C579.584	NGEN	22	1	0	0	0
C575.538	NGEN	8	1	0	0	0
C10.70	NGEN	9	1	0	2	0
C10.1.1	NGEN	23	1	0	0	0
C95.274	NGEN	6	1	0	0	1
facebook_corpus_msr_671814	NGEN	27	1	0	24	0
C105.26.4	NGEN	21	2	0	0	5
C95.21	NGEN	7	1	0	0	0
1245864954575507458	NGEN	20	2	0	0	6
1246011042028642310	NGEN	23	3	0	13	2
1245773415727824897	GEN	27	2	0	28	2
C579.353	NGEN	18	5	0	2	4
facebook_corpus_msr_654940	GEN	12	1	0	0	1
1245442565484294144	NGEN	27	2	0	0	1
C10.119	NGEN	13	1	0	0	1
C95.359.2	NGEN	11	2	0	0	4
C1039.212	NGEN	3	1	0	0	0
C1038.12	NGEN	4	2	0	1	2
C1034.24.1	NGEN	4	1	0	0	0
C101.409	NGEN	7	1	0	0	1
C47.39	GEN	33	1	0	27	1
facebook_corpus_msr_1907026	NGEN	5	1	0	0	0
1278707411	NGEN	6	2	0	0	1
C95.278	NGEN	12	3	0	0	3
C24.4152.2	GEN	19	2	0	0	1
C579.771	GEN	8	1	0	0	0
C25.460	GEN	86	3	1	0	3
facebook_corpus_msr_809784	NGEN	3	1	0	0	0
C1035.19	NGEN	12	1	0	9	0
C101.549	NGEN	11	2	0	3	4
C101.430	NGEN	4	1	0	2	0
C1040.325	NGEN	10	1	0	6	0
1246764601619787776	NGEN	12	1	0	12	0
C579.754.1	NGEN	8	1	0	5	0
C115.44.1	NGEN	3	1	0	0	0
C579.347	NGEN	3	1	0	0	0
C108.101	GEN	12	1	0	3	0
C101.530	NGEN	13	1	0	0	0
C101.606	NGEN	21	1	0	0	6
facebook_corpus_msr_979345	NGEN	45	4	0	0	4
C61.1354	GEN	16	3	0	12	2
C101.853	NGEN	3	1	0	0	0
1246246329526841344	NGEN	11	1	0	0	3
C101.27	NGEN	4	1	0	0	1
C101.352	NGEN	7	1	0	0	0
C33.50	NGEN	10	1	0	0	0
C1035.302	NGEN	6	1	0	0	0
C1048.13	GEN	9	1	0	0	0
C1033.15	NGEN	7	1	0	0	1
1245657391800020992	NGEN	18	1	1	2	7
C101.124	NGEN	8	1	0	0	0
C8.3275	GEN	11	1	0	0	1
facebook_corpus_msr_1360503	NGEN	5	1	0	4	0
C24.1968	GEN	50	3	0	0	8
1246074848259891207	NGEN	15	1	0	10	0
C41.324	GEN	28	1	0	0	1
C95.19	NGEN	14	1	0	0	0
1246293251314708480	NGEN	40	2	0	0	2
C115.6	NGEN	35	1	0	0	0
C61.1319	GEN	18	1	0	13	0
1245517689713385472	NGEN	26	1	0	0	4
C115.210	NGEN	5	1	0	0	0
C577.350	NGEN	5	1	0	1	0
C575.577	NGEN	13	3	0	0	2
C575.477	NGEN	1	1	0	0	0
C101.535	NGEN	14	1	0	7	0
C579.109	NGEN	0	1	0	3	0
C579.538	NGEN	23	1	0	0	0
C101.199	NGEN	5	2	0	0	1
C62.321	GEN	14	1	0	11	0
C1040.374	NGEN	4	1	0	0	0
C101.337	NGEN	11	1	0	0	0
C575.194	NGEN	3	1	0	0	0
C95.328	NGEN	8	1	0	0	0
C579.89	NGEN	1	1	0	1	0
1246434154821996546	NGEN	26	5	0	0	5
C4.1321.2	GEN	24	1	0	0	0
C1035.263.1	NGEN	3	1	0	2	0
C577.74	NGEN	1	1	0	0	0
C46.208	GEN	13	1	0	0	1
C1039.36	NGEN	3	1	0	0	0
C61.54	GEN	4	1	0	0	0
C575.404	NGEN	2	1	0	1	0
1244949270291271681	NGEN	42	3	0	0	4
C61.1213	GEN	1	1	0	0	0
facebook_corpus_msr_233811	NGEN	45	1	0	39	1
C12.33	NGEN	9	1	0	0	0
1249550403177308160	NGEN	36	1	1	3	2
C95.465	NGEN	6	1	0	0	0
C579.698	NGEN	15	1	0	0	0
C61.793	NGEN	5	1	0	0	0
C95.35	NGEN	16	1	0	0	0
1278705049	NGEN	17	1	0	1	4
facebook_corpus_msr_233894	NGEN	17	3	0	0	4
C101.923.3	NGEN	22	2	0	0	3
C61.325	GEN	2	3	0	0	2
C1038.198	NGEN	11	1	0	0	0
C1048.77	GEN	10	1	0	10	0
C10.137	NGEN	5	1	1	0	0
facebook_corpus_msr_1737091	NGEN	27	1	0	0	2
C95.464.1	NGEN	3	1	0	0	1
C575.253	NGEN	5	1	0	0	0
1246084175494443008	NGEN	14	2	1	0	2
C1035.291	NGEN	5	1	0	0	0
C575.776.1	NGEN	6	1	0	5	0
1278706505	NGEN	6	2	0	0	1
C575.439.4	NGEN	37	5	0	0	5
C59.1092	GEN	7	1	0	7	0
C577.334	NGEN	20	1	0	18	1
1278697043	NGEN	28	1	0	2	2
C577.333.3	GEN	15	1	0	0	0
C95.397.1	NGEN	50	2	0	0	2
C130.154	GEN	80	8	0	0	14
C1040.319	NGEN	16	1	0	14	0
1246063071962910720	NGEN	26	3	0	23	3
C115.145	NGEN	24	3	0	0	3
C95.265	NGEN	13	1	0	0	2
C10.28.5	GEN	18	1	0	0	0
C130.45	GEN	16	1	0	0	0
C61.1212	GEN	1	1	0	0	0
C1034.58	NGEN	25	19	1	0	22
C101.257	NGEN	3	1	0	0	1
C115.189.1	NGEN	30	2	1	0	0
C10.56.1	NGEN	10	1	0	0	1
C577.299.1	NGEN	8	1	0	0	0
facebook_corpus_msr_1692691	NGEN	10	1	1	0	1
C10.28.2	NGEN	24	1	1	0	0
C4.2120	GEN	16	1	1	0	0
1245879687311548416	NGEN	16	1	0	0	2
1278706480	NGEN	9	2	0	0	1
1245413493068582912	NGEN	20	1	0	2	0
C10.51	NGEN	17	1	0	0	1
C579.328	NGEN	17	2	0	0	2
1278705763	NGEN	11	1	0	0	2
C101.568	NGEN	12	3	0	0	4
C1040.337	NGEN	37	1	0	30	0
C1037.6	NGEN	11	1	0	9	0
C1049.20	NGEN	35	4	0	0	4
facebook_corpus_msr_1692661	NGEN	19	12	0	0	10
C101.462	NGEN	3	1	0	0	0
facebook_corpus_msr_300261	NGEN	2	1	0	0	0
C1048.237.4	GEN	8	1	0	0	0
C1038.242	NGEN	3	1	0	0	0
C579.484	NGEN	9	1	0	5	0
C101.939	NGEN	8	1	0	1	0
C130.163	NGEN	51	1	1	0	0
C95.1	NGEN	18	1	0	0	0
1246056327937314816	NGEN	26	4	0	0	3
C579.757.3	NGEN	6	1	0	0	0
C10.54	NGEN	6	1	0	0	0
C575.648	NGEN	7	1	0	0	0
C101.130	NGEN	6	1	0	0	0
C575.219	NGEN	31	6	0	0	6
C100.35	NGEN	14	1	0	0	1
1246320683015114756	GEN	35	1	0	29	2
facebook_corpus_msr_747706	NGEN	11	3	0	0	3
C577.50.2	NGEN	15	1	0	14	0
C106.17	NGEN	29	1	1	0	2
1247368077680885760	NGEN	49	1	0	42	0
C1040.71	NGEN	84	4	0	67	4
C38.222	GEN	15	2	0	2	1
C101.648	NGEN	12	2	0	1	4
1246136714529103873	NGEN	69	3	0	59	3
facebook_corpus_msr_863888	NGEN	4	1	0	0	1
C101.101	NGEN	52	2	0	0	4
1245739898214195204	NGEN	12	2	0	0	4
C1035.38	NGEN	16	1	0	12	0
C1035.167	NGEN	11	1	0	0	0
C25.520.2	GEN	53	1	0	38	0
C575.5	NGEN	5	1	0	0	1
C130.108	NGEN	34	1	0	0	1
C101.436	NGEN	3	1	0	0	0
C8.4382	GEN	4	1	0	2	0
C8.5037	GEN	83	4	0	2	6
C24.4501.1	GEN	4	1	0	1	0
C1039.262	NGEN	3	1	0	0	0
C101.212	NGEN	3	1	0	0	0
C44.336.1	GEN	32	1	0	25	0
C95.16	NGEN	5	1	0	0	0
C61.1091	GEN	6	1	0	0	0
C577.360	NGEN	51	3	0	0	7
C579.716	NGEN	15	1	0	13	0
C575.690	NGEN	2	1	0	3	0
C1039.151.1	NGEN	37	1	0	31	1
C4.1416	GEN	0	1	0	0	3
facebook_corpus_msr_671786	NGEN	24	3	0	0	4
1278687013	NGEN	12	1	0	0	0
C53.7	GEN	15	1	0	0	2
C1037.26	NGEN	4	1	0	0	0
1278707416	NGEN	9	1	0	0	1
1246185823625592832	NGEN	81	1	0	73	0
1278706497	NGEN	14	2	0	0	8
C1034.63.4	NGEN	18	1	0	0	1
1245384637603438593	NGEN	33	2	0	25	3
facebook_corpus_msr_1804914	NGEN	33	2	0	0	3
C575.476	NGEN	27	1	0	23	0
C1035.5	NGEN	1	1	0	0	0
C579.159	NGEN	10	2	0	0	2
facebook_corpus_msr_1775224	NGEN	5	1	0	0	0
C108.25	GEN	19	1	0	0	0
C130.50	GEN	9	1	0	0	0
C1040.172	GEN	46	1	0	20	3
C575.608	NGEN	19	1	0	16	0
C108.104.1	NGEN	9	1	0	0	2
1278696662	NGEN	14	3	0	0	4
C575.534	NGEN	3	1	0	0	0
C8.5801	GEN	4	1	0	0	0
C95.116	NGEN	12	1	0	0	0
C101.607	NGEN	20	1	0	0	0
facebook_corpus_msr_671806	NGEN	10	1	0	0	0
1246267036335931392	NGEN	46	1	0	36	2
C1040.8.3	NGEN	62	1	0	55	0
C101.874.1	NGEN	18	3	0	0	3
C1035.127	NGEN	2	1	0	0	0
C1040.153	NGEN	17	1	0	16	0
C95.394.5	NGEN	9	1	0	3	0
C579.722	NGEN	209	7	3	0	28
C579.340.2	NGEN	77	1	0	60	0
C1038.89	NGEN	23	2	0	0	4
C575.644	NGEN	17	1	0	14	0
C1040.245	NGEN	3	2	0	0	2
C24.4420	GEN	188	9	0	0	25
C577.18	NGEN	14	2	0	0	1
C40.7	GEN	58	5	0	0	15
C575.573	NGEN	2	1	0	0	0
C1040.156	NGEN	10	1	0	9	0
C12.93	NGEN	21	1	0	0	0
C8.6950.3	GEN	204	18	0	0	43
1278696379	NGEN	4	1	1	0	3
C115.90	NGEN	9	1	0	0	1
1245888588501278720	GEN	15	1	0	0	3
C101.824.2	NGEN	3	1	0	0	0
C12.100	NGEN	5	1	0	0	0
C108.112	GEN	13	1	2	0	0
1252644313399463938	NGEN	11	2	0	0	1
C1038.219	NGEN	2	1	0	0	0
C1040.226	NGEN	14	1	0	12	0
C7.1453	GEN	22	2	0	0	0
1278707156	NGEN	5	1	0	0	0
C575.72	NGEN	11	1	0	0	0
C1035.20	NGEN	1	1	0	0	0
C101.706	NGEN	13	1	0	0	2
C579.410.2	NGEN	65	1	1	0	0
C1040.387.5	NGEN	8	1	0	0	0
C579.718	NGEN	13	1	0	0	0
C1033.17.2	NGEN	25	1	0	21	0
1278686105	NGEN	23	1	0	0	2
C101.632	NGEN	34	1	0	0	2
C95.252	NGEN	21	4	0	1	3
C12.70	GEN	39	1	0	0	0
C575.234	NGEN	3	1	0	0	0
C8.3455	GEN	21	1	0	0	0
C1034.67	NGEN	13	1	0	10	0
C8.660	GEN	3	1	0	0	0
1249504229825241088	NGEN	9	1	0	0	0
facebook_corpus_msr_337261	NGEN	40	1	0	36	0
C115.96	NGEN	3	1	0	0	0
C101.945	NGEN	9	1	0	0	0
1278697022	NGEN	10	1	0	0	1
1247373023952261121	NGEN	36	1	0	36	2
1278706459	NGEN	19	4	0	0	4
C101.246.1	NGEN	8	2	0	0	3
C10.181	NGEN	5	2	0	0	2
C1040.190	NGEN	7	1	0	0	1
C95.444	NGEN	2	1	1	0	0
C10.108	NGEN	3	1	0	0	0
C115.64	NGEN	13	1	0	0	1
C33.50.1	NGEN	4	1	0	0	0
C101.383	NGEN	2	1	0	0	0
C575.344	NGEN	7	1	0	0	0
C1038.62	NGEN	8	2	0	0	2
C95.53	NGEN	10	1	0	0	1
C579.480	NGEN	8	1	0	0	0
C12.87	NGEN	10	1	0	0	0
C1038.231	NGEN	3	1	0	0	0
C1038.251	NGEN	5	4	0	0	3
facebook_corpus_msr_671776	NGEN	24	2	0	20	2
C61.27	GEN	6	1	0	6	0
C101.719.2	NGEN	15	1	0	0	0
1278696957	NGEN	5	1	0	0	1
1278705108	GEN	4	1	0	0	1
C61.76	GEN	3	1	0	0	0
C61.1694	GEN	3	1	0	0	0
C577.188	NGEN	22	1	0	0	2
C575.482	NGEN	7	1	0	0	0
C101.246	NGEN	14	1	0	0	1
facebook_corpus_msr_300342	NGEN	30	1	1	19	0
C575.280	NGEN	7	1	0	0	0
C1048.122	NGEN	9	1	0	0	3
1245392494000361473	NGEN	38	1	0	30	2
C575.144	NGEN	8	1	0	6	0
C55.181	GEN	11	1	0	9	0
C579.591.1	NGEN	7	1	0	0	0
C101.565	NGEN	7	1	0	8	0
C95.204	NGEN	22	1	0	0	4
C12.142	NGEN	3	1	0	0	0
C575.75	NGEN	8	1	0	0	1
C1040.144	NGEN	16	1	0	11	0
1278697041	NGEN	16	1	0	0	1
C12.74	NGEN	6	1	0	0	0
C59.2135	GEN	20	5	0	4	5
facebook_corpus_msr_233940	NGEN	22	2	0	0	1
C577.324	NGEN	9	1	0	0	0
C105.19	NGEN	5	1	0	0	0
1278686330	NGEN	6	1	0	1	0
C59.479	GEN	2	1	0	0	0
C61.653	GEN	3	1	0	0	0
C101.728	NGEN	6	1	0	0	0
C1040.108.1	GEN	33	1	0	26	0
C46.239	GEN	53	4	0	0	8
C101.120	NGEN	45	1	0	0	0
C575.765.3	NGEN	5	1	0	0	0
C579.723	NGEN	9	2	0	0	1
C45.765	GEN	21	2	0	18	1
C101.761	NGEN	8	1	0	2	1
C24.1451	GEN	5	1	0	0	0
C101.942	NGEN	10	1	1	0	1
1278696535	NGEN	14	1	0	0	3
C10.985	GEN	13	1	0	4	2
C24.2025	GEN	12	1	0	0	0
1245569880834707456	NGEN	4	1	0	0	0
C577.243	NGEN	6	1	0	0	0
C1034.43	NGEN	3	1	0	0	0
C61.1624	GEN	2	1	0	0	0
C577.41	NGEN	16	1	0	0	1
C59.2076	GEN	3	1	0	0	0
C101.583	NGEN	9	1	0	0	0
1246067506663415813	NGEN	8	1	0	0	0
C1040.196	NGEN	7	1	0	6	0
C48.14	GEN	13	1	0	0	1
facebook_corpus_msr_2111297	NGEN	28	1	0	0	0
C95.398.4	NGEN	5	2	0	0	1
C1039.54	NGEN	9	3	0	0	2
C10.5.1	NGEN	10	1	0	0	0
C579.407.2	NGEN	50	1	0	42	0
1245624293465018369	NGEN	46	1	0	38	0
1247032526922629120	NGEN	4	1	0	0	0
C95.177.3	NGEN	86	2	0	0	8
facebook_corpus_msr_1360466	NGEN	23	1	0	19	0
C577.264	NGEN	16	1	0	0	2
C577.104	NGEN	11	5	0	2	4
C95.451.3	NGEN	7	3	0	0	2
C1035.12	NGEN	17	1	0	12	0
C68.91	GEN	15	1	0	0	0
C575.749	NGEN	7	1	0	0	0
C1035.249	NGEN	5	1	0	3	0
C1040.201	NGEN	74	1	0	67	0
C575.153	NGEN	27	3	0	0	3
C1040.323	NGEN	12	2	0	1	1
C575.750	NGEN	4	1	0	4	0
1245842250501771266	NGEN	29	1	0	28	0
C101.879	NGEN	14	1	0	0	0
C10.158.1	NGEN	17	2	0	0	3
C130.76	NGEN	65	7	0	3	10
C577.252	NGEN	5	2	0	3	1
1278697235	NGEN	25	1	1	0	3
1249426268203782144	NGEN	4	1	0	0	0
C579.184	NGEN	3	1	0	5	0
C61.1151.1	GEN	12	2	0	9	1
C8.6417	NGEN	1	1	0	0	7
1252259657332252675	NGEN	6	1	0	3	0
C1035.104.3	NGEN	82	7	0	0	7
C115.124	NGEN	19	2	0	0	2
1278686916	NGEN	13	1	0	0	1
C1039.116	NGEN	27	3	0	0	6
C1048.130	GEN	6	1	0	6	0
1245625371405385729	NGEN	27	1	0	24	0
C12.49	NGEN	20	1	0	0	0
1245747443896946689	NGEN	14	3	0	1	2
facebook_corpus_msr_809686	NGEN	28	4	0	0	3
1245408200523804673	NGEN	4	1	0	3	0
C575.590	NGEN	3	1	0	0	0
facebook_corpus_msr_1907004	GEN	24	3	0	0	2
1249033515468873728	NGEN	13	1	0	1	0
C101.92	NGEN	8	3	0	1	2
C575.556	NGEN	0	1	0	2	0
C1048.241.2	GEN	7	1	0	0	4
C101.420	NGEN	77	4	0	0	6
1245008486284419073	NGEN	37	1	1	31	0
C101.934	NGEN	12	1	0	0	1
C101.945.2	NGEN	7	1	0	0	0
C1034.33.1	NGEN	4	1	0	4	0
C577.35	GEN	28	1	0	29	0
C575.267	NGEN	8	1	0	0	0
C1039.179	NGEN	6	1	0	0	1
C8.673	GEN	6	1	0	0	0
C1040.49	NGEN	44	1	0	40	1
C33.11	NGEN	8	1	0	0	0
C105.22	NGEN	9	1	0	0	0
C10.150	NGEN	27	1	0	0	0
C575.715	NGEN	4	1	0	2	0
C579.682	NGEN	40	1	0	36	0
1249903099822649344	NGEN	42	1	0	61	6
C62.242	GEN	15	1	0	10	0
C61.1619	GEN	7	1	0	0	0
C101.636	NGEN	11	1	0	0	2
C46.21	GEN	7	1	0	0	1
1245512827311255553	NGEN	7	1	0	0	0
C100.22	GEN	2	1	0	0	0
C1035.144	NGEN	10	2	0	0	1
C101.637	NGEN	4	1	0	0	0
C61.568	GEN	5	1	0	0	0
C1035.209	NGEN	5	1	0	0	1
1246401852209393664	NGEN	42	5	0	36	4
1245737984160190465	NGEN	11	3	0	0	2
C1038.262	NGEN	4	1	0	0	0
C12.117	NGEN	5	1	0	0	0
C1032.3	NGEN	96	1	0	79	3
C9.17	GEN	4	1	0	0	1
1246533239260319746	NGEN	29	3	0	0	3
C1035.264	NGEN	2	1	0	0	0
C7.2387.2	GEN	7	2	0	0	1
facebook_corpus_msr_688524	NGEN	12	1	0	0	0
1278705550	NGEN	13	1	0	0	1
C95.171	NGEN	5	1	0	0	0
C1040.89	NGEN	10	1	0	0	0
1245601080043433984	NGEN	17	1	0	0	0
C1040.29	NGEN	44	1	0	37	0
1245313906592976896	NGEN	15	1	0	0	0
1243032353670234112	NGEN	25	1	0	0	0
C575.455	NGEN	95	1	0	84	2
C8.5634	GEN	16	1	0	0	2
1278686163	NGEN	11	1	0	0	2
C101.331	NGEN	17	1	0	0	0
C1035.295	NGEN	16	1	0	16	0
C101.537	NGEN	7	1	0	0	0
C1038.128	NGEN	3	1	0	10	0
C130.119	GEN	5	2	0	0	1
C95.425	NGEN	30	2	0	0	2
C101.166	NGEN	22	2	0	0	2
C115.183	NGEN	17	1	0	0	0
1278696130	NGEN	17	1	1	0	2
C101.916	NGEN	8	1	0	0	0
C1034.32	NGEN	39	5	0	0	4
C101.960	NGEN	18	2	0	0	2
C1035.279	NGEN	5	1	0	0	0
C12.3	NGEN	5	1	0	0	0
1252203979867435010	NGEN	15	1	0	0	1
C1040.8	NGEN	19	1	0	22	0
C115.164.5	NGEN	7	1	0	3	0
C575.195	NGEN	4	1	0	0	0
C1030.54	NGEN	3	1	0	3	0
C61.1944	GEN	43	1	0	47	0
C45.759	GEN	22	1	0	18	1
C95.340.1	NGEN	6	1	0	0	0
C95.401.2	NGEN	4	1	0	0	1
C59.371	GEN	5	1	0	0	1
C1048.145	GEN	1	1	0	0	0
1278706646	NGEN	14	2	0	0	1
C1040.101	NGEN	80	1	0	68	4
1278696133	NGEN	12	1	0	0	1
1255496758161018888	NGEN	27	1	0	21	0
C1034.30	NGEN	2	1	0	1	0
C1040.135	NGEN	143	1	0	136	5
C95.101	NGEN	40	6	0	0	5
C6.497	NGEN	2	1	0	0	8
C8.5976	GEN	4	1	0	4	0
C46.95	GEN	4	1	0	0	1
C579.269	NGEN	23	1	2	1	0
C8.8405	GEN	3	1	0	0	0
C577.222	NGEN	25	2	0	4	2
C1035.327.1	NGEN	21	1	2	2	0
C115.131.1	NGEN	13	1	1	0	0
C575.385	NGEN	8	1	0	0	0
C1030.46	NGEN	8	1	0	3	0
